GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fcrepo 4.x sequencer to process archive files,org.fcrepo.sequencer.archive,ArchiveSequencer,203,49,24,4,26,9,16,3,3,2
